token_,count,p-value,obs/exp
martin,8,0.0546834814270144,3.549783233092791
crapaux,8,0.019529321115709798,8.282827543883178
samedy,8,0.0546834814270144,5.3246748496391865
latorture,8,0.019529321115709798,9.318180986868576
troif,8,0.019529321115709798,8.282827543883178
ib,8,0.0546834814270144,4.659090493434288
accufe,8,0.019529321115709798,7.454544789494862
permanent,8,0.019529321115709798,8.282827543883178
fainéte,7,0.08983924916592516,3.8368980534164723
ig,7,0.08983924916592516,4.3484844605386686
lance,7,0.08983924916592516,2.835968126438262
gi,7,0.08983924916592516,3.106060328956192
nefont,7,0.08983924916592516,2.835968126438262
pfalmes,7,0.035153749571180906,7.24747410089778
hit,7,0.08983924916592516,3.8368980534164723
auliure,7,0.035153749571180906,5.929751537098184
foir,7,0.08983924916592516,3.261363345404002
cp,7,0.035153749571180906,5.929751537098184
facrifice,7,0.08983924916592516,4.3484844605386686
furles,7,0.08983924916592516,3.106060328956192
paffage,7,0.035153749571180906,7.24747410089778
aumofne,7,0.035153749571180906,6.522726690808004
fçeu,7,0.035153749571180906,7.24747410089778
prophe,7,0.035153749571180906,7.24747410089778
preftres,7,0.08983924916592516,3.106060328956192
difoient,7,0.035153749571180906,8.153408363510003
penitence,7,0.035153749571180906,9.318180986868576
sathá,7,0.035153749571180906,9.318180986868576
effueil,7,0.035153749571180906,7.24747410089778
trouuoit,7,0.08983924916592516,3.106060328956192
jo,7,0.08983924916592516,4.076704181755002
neatmoins,7,0.035153749571180906,5.435605575673336
quelessorciers,7,0.035153749571180906,9.318180986868576
miracles,7,0.035153749571180906,7.24747410089778
daniel,7,0.08983924916592516,4.076704181755002
hymnes,7,0.035153749571180906,8.153408363510003
cv,7,0.035153749571180906,7.24747410089778
auos,7,0.08983924916592516,3.261363345404002
diuins,7,0.035153749571180906,6.522726690808004
occultes,7,0.035153749571180906,5.435605575673336
deuin,7,0.035153749571180906,9.318180986868576
quece,7,0.08983924916592516,2.835968126438262
veau,7,0.08983924916592516,3.261363345404002
pra,7,0.08983924916592516,3.261363345404002
illicite,7,0.035153749571180906,5.929751537098184
confefler,7,0.08983924916592516,3.62373705044889
eternité,7,0.08983924916592516,3.62373705044889
vfant,7,0.08983924916592516,2.964875768549092
enquerir,7,0.08983924916592516,4.076704181755002
portes,7,0.08983924916592516,3.106060328956192
licites,7,0.035153749571180906,5.929751537098184
lil,7,0.035153749571180906,5.929751537098184
ln,7,0.08983924916592516,3.8368980534164723
morbo,7,0.035153749571180906,9.318180986868576
onles,7,0.08983924916592516,3.4330140477936864
couurir,7,0.08983924916592516,4.076704181755002
iffue,7,0.08983924916592516,4.659090493434288
bourreau,7,0.08983924916592516,4.659090493434288
conuention,7,0.035153749571180906,7.24747410089778
tl,7,0.08983924916592516,4.3484844605386686
confefle,7,0.035153749571180906,5.435605575673336
auecles,7,0.08983924916592516,2.964875768549092
nemo,7,0.035153749571180906,5.929751537098184
poflible,7,0.08983924916592516,4.3484844605386686
poifon,7,0.035153749571180906,5.435605575673336
vier,7,0.035153749571180906,5.435605575673336
sorcicre,7,0.035153749571180906,9.318180986868576
ol,7,0.08983924916592516,3.4330140477936864
quesathan,7,0.035153749571180906,9.318180986868576
coupable,7,0.08983924916592516,3.106060328956192
teímoing,7,0.035153749571180906,9.318180986868576
pendre,7,0.08983924916592516,3.62373705044889
payans,7,0.08983924916592516,4.076704181755002
sorcie,7,0.035153749571180906,9.318180986868576
bb,7,0.08983924916592516,4.076704181755002
sorcellerie,7,0.035153749571180906,9.318180986868576
parricides,7,0.08983924916592516,3.62373705044889
euidente,7,0.035153749571180906,5.929751537098184
torture,7,0.035153749571180906,5.435605575673336
preuuc,7,0.035153749571180906,5.435605575673336
accufee,7,0.035153749571180906,9.318180986868576
bartol,7,0.08983924916592516,4.659090493434288
sorcters,6,0.06249699946278293,9.318180986868576
etles,6,0.06249699946278293,4.659090493434288
porphyre,6,0.06249699946278293,5.5909085921211465
eftchofe,6,0.06249699946278293,7.987012274458779
anciés,6,0.06249699946278293,6.212120657912384
peché,6,0.06249699946278293,6.212120657912384
dieua,6,0.06249699946278293,6.212120657912384
mocque,6,0.06249699946278293,6.988635740151431
memorable,6,0.06249699946278293,5.5909085921211465
faincte,6,0.06249699946278293,7.987012274458779
lot,6,0.06249699946278293,6.988635740151431
quetous,6,0.06249699946278293,5.5909085921211465
jn,6,0.06249699946278293,6.212120657912384
neluy,6,0.06249699946278293,4.659090493434288
defert,6,0.06249699946278293,7.987012274458779
cltoir,6,0.06249699946278293,5.5909085921211465
parloir,6,0.06249699946278293,7.987012274458779
apollon,6,0.06249699946278293,4.300698917016266
inb,6,0.06249699946278293,7.987012274458779
sop,6,0.06249699946278293,9.318180986868576
fainct,6,0.06249699946278293,6.212120657912384
oraifons,6,0.06249699946278293,9.318180986868576
defcouurir,6,0.06249699946278293,4.659090493434288
idolatries,6,0.06249699946278293,9.318180986868576
inuocations,6,0.06249699946278293,9.318180986868576
predi,6,0.06249699946278293,9.318180986868576
noté,6,0.06249699946278293,5.5909085921211465
beltes,6,0.06249699946278293,5.082644174655587
sathà,6,0.06249699946278293,9.318180986868576
mailtre,6,0.06249699946278293,9.318180986868576
rabin,6,0.06249699946278293,5.5909085921211465
creature,6,0.06249699946278293,5.082644174655587
lumieres,6,0.06249699946278293,6.988635740151431
futures,6,0.06249699946278293,4.300698917016266
pofition,6,0.06249699946278293,6.212120657912384
ics,6,0.06249699946278293,4.300698917016266
mangé,6,0.06249699946278293,4.300698917016266
dz,6,0.06249699946278293,5.5909085921211465
tempeftes,6,0.06249699946278293,4.659090493434288
vnsorcier,6,0.06249699946278293,9.318180986868576
maisie,6,0.06249699946278293,6.988635740151431
deceluy,6,0.06249699946278293,6.212120657912384
facrifier,6,0.06249699946278293,6.988635740151431
fl,6,0.06249699946278293,4.300698917016266
hofties,6,0.06249699946278293,7.987012274458779
np,6,0.06249699946278293,5.082644174655587
yo,6,0.06249699946278293,4.659090493434288
inuoquer,6,0.06249699946278293,9.318180986868576
damnable,6,0.06249699946278293,7.987012274458779
voifine,6,0.06249699946278293,5.082644174655587
hift,6,0.06249699946278293,6.212120657912384
cachees,6,0.06249699946278293,7.987012274458779
ht,6,0.06249699946278293,5.5909085921211465
demoniaque,6,0.06249699946278293,9.318180986868576
efpritz,6,0.06249699946278293,9.318180986868576
bru,6,0.06249699946278293,4.659090493434288
oudain,6,0.06249699946278293,7.987012274458779
sabath,6,0.06249699946278293,9.318180986868576
guife,6,0.06249699946278293,6.988635740151431
auecques,6,0.06249699946278293,7.987012274458779
philoftrate,6,0.06249699946278293,7.987012274458779
vnesorciere,6,0.06249699946278293,9.318180986868576
renier,6,0.06249699946278293,9.318180986868576
olaus,6,0.06249699946278293,9.318180986868576
cés,6,0.06249699946278293,6.988635740151431
confeffé,6,0.06249699946278293,6.212120657912384
conueincu,6,0.06249699946278293,9.318180986868576
nya,6,0.06249699946278293,4.659090493434288
nommee,6,0.06249699946278293,9.318180986868576
paction,6,0.06249699946278293,9.318180986868576
haruillier,6,0.06249699946278293,9.318180986868576
accu,6,0.06249699946278293,5.082644174655587
preuenu,6,0.06249699946278293,6.212120657912384
prefom,6,0.06249699946278293,9.318180986868576
preuues,6,0.06249699946278293,6.988635740151431
euidence,6,0.06249699946278293,9.318180986868576
preu,6,0.06249699946278293,4.300698917016266
determination,4,0.06249828541088854,9.318180986868576
deftruire,4,0.06249828541088854,9.318180986868576
nés,4,0.06249828541088854,9.318180986868576
elemétaire,4,0.06249828541088854,9.318180986868576
medee,4,0.06249828541088854,9.318180986868576
fentira,4,0.06249828541088854,9.318180986868576
malines,4,0.06249828541088854,9.318180986868576
adoroient,4,0.06249828541088854,9.318180986868576
ieufnes,4,0.06249828541088854,9.318180986868576
enforcelez,4,0.06249828541088854,9.318180986868576
vj,4,0.06249828541088854,9.318180986868576
inuocatio,4,0.06249828541088854,9.318180986868576
enchanteurs,4,0.06249828541088854,9.318180986868576
dié,4,0.06249828541088854,9.318180986868576
racteres,4,0.06249828541088854,9.318180986868576
lesfonges,4,0.06249828541088854,9.318180986868576
fixieme,4,0.06249828541088854,9.318180986868576
pture,4,0.06249828541088854,9.318180986868576
dil,4,0.06249828541088854,9.318180986868576
ouuét,4,0.06249828541088854,9.318180986868576
vrim,4,0.06249828541088854,9.318180986868576
thummim,4,0.06249828541088854,9.318180986868576
exodi,4,0.06249828541088854,9.318180986868576
allegories,4,0.06249828541088854,9.318180986868576
sainéte,4,0.06249828541088854,9.318180986868576
zazel,4,0.06249828541088854,9.318180986868576
interroge,4,0.06249828541088854,9.318180986868576
sorcelerie,4,0.06249828541088854,9.318180986868576
dæmon,4,0.06249828541088854,9.318180986868576
furla,4,0.06249828541088854,9.318180986868576
damnation,4,0.06249828541088854,9.318180986868576
impoftures,4,0.06249828541088854,9.318180986868576
euangile,4,0.06249828541088854,9.318180986868576
mia,4,0.06249828541088854,9.318180986868576
recente,4,0.06249828541088854,9.318180986868576
tranfport,4,0.06249828541088854,9.318180986868576
vlrich,4,0.06249828541088854,9.318180986868576
confrontations,4,0.06249828541088854,9.318180986868576
satha,4,0.06249828541088854,9.318180986868576
ecftafe,4,0.06249828541088854,9.318180986868576
raiz,4,0.06249828541088854,9.318180986868576
certifié,4,0.06249828541088854,9.318180986868576
aci,4,0.06249828541088854,9.318180986868576
sachan,4,0.06249828541088854,9.318180986868576
oj,4,0.06249828541088854,9.318180986868576
cartes,4,0.06249828541088854,9.318180986868576
malef,4,0.06249828541088854,9.318180986868576
hilarion,4,0.06249828541088854,9.318180986868576
maçon,4,0.06249828541088854,9.318180986868576
procederà,4,0.06249828541088854,9.318180986868576
teflib,4,0.06249828541088854,9.318180986868576
salic,4,0.06249828541088854,9.318180986868576
probatio,4,0.06249828541088854,9.318180986868576
ficut,4,0.06249828541088854,9.318180986868576
fupernaturelles,4,0.06249828541088854,9.318180986868576
